Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Dominic Vogt,RUNNING,16/09/2021,09:34:58,01:20:02,14.22,140,10.7,16.8,05:38,03:34,1133,37,80,,72,159,236,229,,,,188.0,74.0,201,55,72,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,01:15:29,139,12.5,04:48,75,741,,13361.40,0.0,,
,01:15:30,139,12.6,04:47,73,741,,13365.30,0.0,,
,01:15:31,139,12.6,04:46,72,741,,13369.30,0.0,,
,01:15:32,139,12.6,04:45,77,741,,13373.97,0.0,,
,01:15:33,139,12.7,04:44,78,741,,13378.00,0.0,,
,01:15:34,139,12.7,04:44,80,741,,13381.40,0.0,,
,01:15:35,139,12.6,04:45,81,741,,13384.60,0.0,,
,01:15:36,139,12.6,04:46,80,740,,13388.50,0.0,,
,01:15:37,139,12.5,04:48,80,740,,13391.40,0.0,,
,01:15:38,139,12.5,04:48,80,740,,13394.50,0.0,,
,01:15:39,139,12.5,04:49,80,740,,13397.70,0.0,,
,01:15:40,139,12.4,04:50,80,740,,13400.30,0.0,,
,01:15:41,139,12.4,04:50,80,740,,13402.10,0.0,,
,01:15:42,139,12.4,04:51,80,740,,13405.40,0.0,,
,01:15:43,139,12.3,04:52,80,740,,13408.80,0.0,,
,01:15:44,139,12.3,04:52,80,740,,13413.40,0.0,,
,01:15:45,139,12.3,04:52,80,740,,13417.10,0.0,,
,01:15:46,139,12.4,04:51,80,740,,13421.30,0.0,,
,01:15:47,139,12.5,04:49,80,740,,13425.00,0.0,,
,01:15:48,139,12.6,04:46,81,740,,13429.40,0.0,,
,01:15:49,139,12.7,04:43,80,740,,13434.07,0.0,,
,01:15:50,139,12.9,04:40,80,740,,13438.74,0.0,,
,01:15:51,139,13.0,04:38,80,740,,13443.40,0.0,,
,01:15:52,139,13.0,04:36,80,740,,13447.90,0.0,,
,01:15:53,139,13.0,04:36,81,740,,13450.60,0.0,,
,01:15:54,139,13.0,04:37,81,739,,13453.10,0.0,,
,01:15:55,139,12.9,04:38,81,739,,13455.90,0.0,,
,01:15:56,139,12.9,04:40,81,739,,13459.70,0.0,,
,01:15:57,139,12.8,04:41,81,739,,13462.00,0.0,,
,01:15:58,139,12.8,04:42,81,739,,13464.30,0.0,,
,01:15:59,139,12.7,04:43,81,739,,13467.30,0.0,,
,01:16:00,139,12.7,04:45,81,739,,13470.50,0.0,,
,01:16:01,140,12.6,04:45,81,739,,13473.20,0.0,,
,01:16:02,140,12.6,04:46,81,739,,13476.80,0.0,,
,01:16:03,140,12.5,04:47,82,739,,13480.40,0.0,,
,01:16:04,140,12.5,04:48,82,739,,13483.90,0.0,,
,01:16:05,140,12.5,04:48,82,739,,13487.50,0.0,,
,01:16:06,140,12.5,04:48,82,739,,13491.80,0.0,,
,01:16:07,140,12.6,04:47,82,739,,13495.70,0.0,,
,01:16:08,141,12.6,04:46,82,739,,13499.20,0.0,,
,01:16:09,141,12.6,04:45,82,739,,13503.10,0.0,,
,01:16:10,141,12.6,04:45,81,739,,13506.80,0.0,,
,01:16:11,142,12.6,04:45,80,739,,13509.90,0.0,,
,01:16:12,142,12.6,04:47,80,739,,13512.80,0.0,,
,01:16:13,142,12.5,04:49,80,739,,13515.60,0.0,,
,01:16:14,143,12.4,04:51,80,740,,13517.80,0.0,,
,01:16:15,143,12.3,04:53,80,740,,13520.00,0.0,,
,01:16:16,143,12.2,04:56,81,740,,13522.50,0.0,,
,01:16:17,143,12.1,04:57,81,740,,13525.30,0.0,,
,01:16:18,143,12.1,04:58,81,740,,13528.20,0.0,,
,01:16:19,142,12.1,04:59,81,741,,13531.50,0.0,,
,01:16:20,142,12.1,04:59,81,741,,13535.10,0.0,,
,01:16:21,142,12.0,04:59,81,741,,13538.40,0.0,,
,01:16:22,142,12.0,05:00,80,741,,13541.10,0.0,,
,01:16:23,142,11.9,05:02,80,741,,13543.90,0.0,,
,01:16:24,142,11.9,05:04,80,742,,13546.50,0.0,,
,01:16:25,142,11.7,05:07,80,742,,13549.10,0.0,,
,01:16:26,142,11.7,05:09,80,742,,13551.90,0.0,,
,01:16:27,143,11.6,05:10,80,743,,13554.70,0.0,,
,01:16:28,145,11.6,05:11,80,743,,13557.50,0.0,,
,01:16:29,145,11.6,05:11,80,743,,13560.30,0.0,,
